Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_run1qacz7uf_GAT_hyperwselz31x,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.958579063415527,9.060039043426514,217344
cora_runqeogi6ee_GAT_hyper32mf1u0e,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,26.574721336364743,26.61896634101868,222561
cora_run1qacz7uf_GAT_hyperbmi9rbq5,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,13.09363055229187,13.14695167541504,217344
cora_run1qacz7uf_GAT_hyperw221u8ux,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.579907178878784,14.65568733215332,217344
cora_runqeogi6ee_GAT_hyper3ljx04nx,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,31.08230352401733,31.141354084014893,222561
cora_run1qacz7uf_GAT_hyperpz7w7ri2,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,16.592402935028076,16.790291786193848,217344
cora_runqeogi6ee_GAT_hyperjf4dmtdw,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.611028671264648,8.724948167800903,222561
cora_run1qacz7uf_GAT_hypervmrsyj4d,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,5.924952507019043,6.049426555633545,217344
cora_run1qacz7uf_GAT_hyper43dn2ew5,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,7.895729303359985,8.02263593673706,217344
cora_runqeogi6ee_GAT_hyperopblmn4s,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,14.409231901168823,14.52099609375,222561
cora_run1qacz7uf_GAT_hyper25qb3u9r,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.650263786315918,8.70520305633545,217344
cora_runqeogi6ee_GAT_hyperns2rq2l4,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,15.035378456115724,15.148034572601318,222561
cora_run1qacz7uf_GAT_hyperqya7niin,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.260444402694702,8.370650291442871,217344
cora_runqeogi6ee_GAT_hyperg1jk5eox,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,16.885989665985107,16.982308626174927,222561
cora_run1qacz7uf_GAT_hyperwfguedu8,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,17.51184105873108,17.557446241378784,217344
cora_runqeogi6ee_GAT_hyper5oa23js8,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.488449573516846,7.668186902999878,222561
cora_runqeogi6ee_GAT_hyper7ptnmrci,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.266389608383179,7.396806001663208,222561
cora_runqeogi6ee_GAT_hyperi6ckas15,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.813247203826904,7.880145311355591,222561
cora_run1qacz7uf_GAT_hyperzcjkdvhf,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,23.470804691314697,23.540355920791622,217344
cora_runqeogi6ee_GAT_hyperjiucapfj,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.553930282592773,8.744633436203003,222561
cora_run1qacz7uf_GAT_hyper55q0iihv,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,22.746777534484863,22.863772869110107,217344
cora_runqeogi6ee_GAT_hypered2i23po,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,15.712862014770508,15.827008962631226,222561
cora_runqeogi6ee_GAT_hyperm1nhihoh,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,22.83880305290222,22.97139310836792,222561
cora_run1qacz7uf_GAT_hyper4vf1rzqm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,24.45699715614319,24.567922830581665,217344
cora_run1qacz7uf_GAT_hyperaa44ay0q,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,11.455692291259766,11.62993049621582,217344
cora_runqeogi6ee_GAT_hyperwqqy168p,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,23.438672065734863,23.482950448989868,222561
cora_run1qacz7uf_GAT_hyperube0ing5,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.114710092544556,14.231826305389404,217344
cora_run1qacz7uf_GAT_hyperlgcc4k4u,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.37986445426941,14.43050503730774,217344
cora_runqeogi6ee_GAT_hyperf4hhwg78,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,27.780617475509644,27.84637212753296,222561
cora_run1qacz7uf_GAT_hypersxpjyb8d,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.909183263778688,16.0861918926239,217344
cora_run1qacz7uf_GAT_hypert6genkhq,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.5742950439453125,6.626145601272583,217344
cora_runqeogi6ee_GAT_hyperbswn4sju,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,10.999948978424072,11.088354349136353,222561
cora_run1qacz7uf_GAT_hyper25ajm0gx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.48271107673645,8.53833794593811,217344
cora_runqeogi6ee_GAT_hyperfpd7xj7b,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,14.163742303848268,14.31377649307251,222561
cora_run1qacz7uf_GAT_hyperandsybsp,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,6.811985492706299,6.86138129234314,217344
cora_run1qacz7uf_GAT_hypergzf21394,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.185164213180542,8.30387258529663,217344
cora_runqeogi6ee_GAT_hyperwqalx1tc,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,16.434821128845215,16.553495168685913,222561
cora_run1qacz7uf_GAT_hyperii2yjol3,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,17.788883209228516,17.925878524780273,217344
cora_runqeogi6ee_GAT_hyperzetinzdp,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,18.139582633972168,18.187007188797,222561
cora_runqeogi6ee_GAT_hyper7tr2c45z,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.701916217803955,6.820737361907959,222561
cora_runqeogi6ee_GAT_hypers3k01svn,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.484060525894165,8.665841817855835,222561
cora_run1qacz7uf_GAT_hyper9w9ienuf,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,21.50937819480896,21.55461096763611,217344
cora_runqeogi6ee_GAT_hyperyho4gi23,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.430543422698975,8.616610765457153,222561
cora_runqeogi6ee_GAT_hyperxj1xuiyg,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,9.022634506225586,9.135953903198242,222561
cora_run1qacz7uf_GAT_hyperf4id3bf6,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,25.09109902381897,25.180997610092163,217344
cora_runqeogi6ee_GAT_hyperrtojv4ma,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,19.198336362838745,19.33148550987244,222561
cora_run1qacz7uf_GAT_hyper80w7nzhe,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,29.280895233154297,29.33278608322144,217344
cora_runqeogi6ee_GAT_hyperj1vjnirx,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,22.787256240844727,22.82882785797119,222561
cora_run1qacz7uf_GAT_hyperzx69bb55,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,11.860257863998411,11.90935206413269,217344
cora_run1qacz7uf_GAT_hyperra910jly,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,12.730064392089844,12.786424160003662,217344
cora_runqeogi6ee_GAT_hyperwy6u7bpv,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,27.271775484085083,27.3782286643982,222561
cora_run1qacz7uf_GAT_hyperyg4mmhwr,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,14.351717710494995,14.40308165550232,217344
cora_run1qacz7uf_GAT_hyperu4gzzbcb,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,15.571503400802612,15.67806625366211,217344
cora_runqeogi6ee_GAT_hyperuqqcvk0u,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,25.870496034622192,25.92381072044373,222561
cora_run1qacz7uf_GAT_hypernszaeihn,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.221585750579834,8.328965902328491,217344
cora_run1qacz7uf_GAT_hyper2hsw4kyh,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.757519960403442,8.884962558746338,217344
cora_runqeogi6ee_GAT_hyperr99os6mr,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.77518606185913,8.82091999053955,222561
cora_run1qacz7uf_GAT_hyper5cf8dilt,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,5.63518500328064,5.743933916091919,217344
cora_runqeogi6ee_GAT_hyperrtn5wx3k,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,13.798637866973875,13.90781044960022,222561
cora_run1qacz7uf_GAT_hyper5blegp1s,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,inner,20,8.682768106460571,8.734482288360596,217344
cora_runqeogi6ee_GAT_hyperecwyyckc,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,13.697713851928713,13.755013227462769,222561
cora_run1qacz7uf_GAT_hyperknq310ws,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,19.250677585601807,19.384690284729004,222561
cora_runqeogi6ee_GAT_hyper94k7tthz,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,16.709424018859863,16.876352071762085,222561
cora_runqeogi6ee_GAT_hyper0z68eqxq,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.038649797439575,7.165830850601196,222561
cora_run1qacz7uf_GAT_hyperbkfto4hy,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,22.59430241584778,22.672719955444336,222561
cora_runqeogi6ee_GAT_hyperpprfrtkr,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.494336366653442,6.544162273406982,222561
cora_runqeogi6ee_GAT_hyperkmyjyqc0,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.737226724624634,8.864053010940552,222561
cora_runqeogi6ee_GAT_hyperomj4nqxf,27.53,39.37,73.13,93.91,99.68,100.0,40.81,27.53,39.37,73.13,93.91,99.68,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.311497926712036,7.366400718688965,222561
cora_run1qacz7uf_GAT_hypersokssh1j,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,26.381903648376465,26.501649379730225,222561
cora_runqeogi6ee_GAT_hyperl42xbnsd,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,16.642698526382446,16.686433792114258,222561
cora_run1qacz7uf_GAT_hyperzdmbg4tu,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,32.80523753166199,32.9297468662262,222561
cora_runqeogi6ee_GAT_hyper9588ncns,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,20.361921787261963,20.404396295547485,222561
cora_run1qacz7uf_GAT_hyperi8eyadx4,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,11.29120945930481,11.467859506607056,222561
cora_run1qacz7uf_GAT_hyper65hd0fcy,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.59702754020691,12.713102340698242,222561
cora_runqeogi6ee_GAT_hyperzxulz5dp,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,25.55990505218506,25.689773082733154,222561
cora_run1qacz7uf_GAT_hyper1z10vwgs,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,13.359551191329956,13.455993413925173,222561
cora_run1qacz7uf_GAT_hyperezvq95fw,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,17.357342958450317,17.44776964187622,222561
cora_runqeogi6ee_GAT_hyperdowmacdd,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,24.097419500350952,24.14432907104492,222561
cora_run1qacz7uf_GAT_hyper4peh0485,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.17785382270813,7.238180875778198,222561
cora_runqeogi6ee_GAT_hypergeqbhx0n,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.227643489837646,12.378560304641724,222561
cora_run1qacz7uf_GAT_hyperoeq6ity9,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.603742361068726,6.658498048782349,222561
cora_run1qacz7uf_GAT_hyperndinx04g,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.681300640106201,7.8045642375946045,222561
cora_runqeogi6ee_GAT_hypery3l4ogkt,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,14.469996213912964,14.518823385238647,222561
cora_run1qacz7uf_GAT_hypercqmnim5k,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.962847471237183,8.143332719802856,222561
cora_runqeogi6ee_GAT_hyper0928v21o,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,14.7175612449646,14.78619384765625,222561
cora_run1qacz7uf_GAT_hyperp5g6u6kl,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,19.160090446472168,19.236289978027344,222561
cora_runqeogi6ee_GAT_hypern07csdeg,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,16.232783555984497,16.419738054275513,222561
cora_runqeogi6ee_GAT_hyperatg0vvjp,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.541673421859741,6.590284824371338,222561
cora_runqeogi6ee_GAT_hypernt1rtnoe,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.443721294403076,7.576092958450317,222561
cora_run1qacz7uf_GAT_hyper5clxg6hk,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,25.78851819038391,25.8684024810791,222561
cora_runqeogi6ee_GAT_hyper77fqxgrg,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.55751633644104,8.65445327758789,222561
cora_runqeogi6ee_GAT_hypertxvvcux3,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.547812223434448,8.655684471130371,222561
